order,nrowMRD,jfID,ncolfrLast
3931,16051,X903112201007_F_10,21773
3932,19986,X903112229008_A_6,20095
3933,17152,X903112205010_B_10,17308
3934,15793,X903112201004_H_10,22661
3935,16531,X903112205003_E_1,16687
3936,16254,X903112201009_G_3,21976
3937,19183,X903112223009_G_5,19699
3938,22848,X904312303007_G_2,9936
3939,17082,X903112205009_D_10,17238
3940,22298,X904312296009_B_4,9386
3941,24546,X907513220010_F_11,24569
3942,17805,X903112213005_A_8,18045
3943,18738,X903112223005_A_5,19254
3944,26188,X907513220028_G_3,26211
3945,25670,X907513220023_B_10,25693
3946,22173,X904312296007_E_11,9167
3947,23095,X904312303010_F_5,20404
3948,22711,X904312303005_C_8,9799
3949,21739,X904312296001_G_3,8733
3950,22966,X904312303009_B_11,20275
3951,21882,X904312296003_E_9,8876
3952,17920,X903112213006_C_6,18160
3953,20414,X904312283005_A_5,7477
3954,16589,X903112205004_B_1,16745
3955,18512,X903112223002_F_12,18934
3956,17323,X903112205011_H_7,17479
3957,26888,X907513310017_C_11,29160
3958,19680,X903112229004_E_11.1,1935
3959,16363,X903112201011_A_1,22085
3960,22803,X904312303007_A_3,9891
3961,21400,X904312289008_E_5,8557
3962,20661,X904312283007_G_6,7724
3963,24658,X907513220011_H_3,24681
3964,26032,X907513220027_B_11,26055
3965,22755,X904312303006_B_12,9843
3966,24830,X907513220013_G_1,24853
3967,20007,X903112229008_C_4,20116
3968,15842,X903112201005_D_12,21564
3969,21490,X904312289009_F_11,8647
3970,27340,X907513310022_A_7,29612
3971,19994,X903112229008_B_2,20103
3972,18335,X903112213010_G_11,18575
3973,26682,X907513310015_A_6,28954
3974,19104,X903112223008_H_9,19620
3975,25120,X907513220016_G_9,25143
3976,26906,X907513310017_D_6,29178
3977,18316,X903112213010_E_5,18556
3978,18806,X903112223005_G_2,19322
3979,25977,X907513220026_E_3,26000
3980,20728,X904312283008_F_6,7791
3981,23321,X904312333003_F_1,12760
3982,26642,X907513310014_F_11,28914
3983,16733,X903112205005_F_11,16889
3984,21962,X904312296004_F_10,8956
3985,24752,X907513220012_H_4,24775
3986,22180,X904312296007_E_7,9174
3987,25372,X907513220019_E_4,25395
3988,16935,X903112205007_G_5,17091
3989,18151,X903112213008_G_5,18391
3990,18076,X903112213008_A_12,18316
3991,23535,X904312333006_A_1,13067
3992,18880,X903112223006_E_5,19396
3993,22683,X904312303004_H_10,9771
3994,22472,X904312303001_G_6,9560
3995,18719,X903112223004_G_9,19141
3996,21818,X904312296002_H_2,8812
3997,17541,X903112213002_C_2,17781
3998,26730,X907513310015_E_6,29002
3999,26754,X907513310015_G_7,29026
4000,20512,X904312283006_B_2,7575
4001,26470,X907513220031_G_5,26493
4002,22110,X904312296006_F_9,9104
4003,27452,X907514049008_C_12,33058
4004,21173,X904312289005_F_8,8236
4005,20988,X904312289003_F_12,8051
4006,25125,X907513220016_H_3,25148
4007,20766,X904312289001_B_7,7829
4008,25114,X907513220016_G_3,25137
4009,16484,X903112205003_A_10,16640
4010,21492,X904312289009_F_2,8649
4011,20945,X904312289003_B_12,8008
4012,25025,X907513220015_G_8,25048
4013,17059,X903112205009_B_11,17215
4014,19301,X903112223011_A_8,19817
4015,16204,X903112201009_C_11,21926
4016,16271,X903112201010_A_1,21993
4017,19189,X903112223009_H_10,19705
4018,23779,X904312333008_F_6,13311
4019,25362,X907513220019_D_6,25385
4020,19630,X903112229003_H_7,1885
4021,23037,X904312303009_H_11,20346
4022,16425,X903112201011_F_11,22147
4023,20985,X904312289003_E_8,8048
4024,21600,X904312292001_A_11,22673
4025,26659,X907513310014_G_6,28931
4026,22284,X904312296008_H_8,9372
4027,17191,X903112205010_E_2,17347
4028,20369,X904312283004_E_10,7339
4029,17578,X903112213002_F_3,17818
4030,17964,X903112213006_G_4,18204
4031,17104,X903112205009_E_9,17260
4032,22662,X904312303004_F_1,9750
4033,22022,X904312296005_E_8,9016
4034,24769,X907513220013_A_9,24792
4035,19152,X903112223009_D_9,19668
4036,15667,X903112201003_E_12,22535
4037,19796,X903112229006_A_2,19905
4038,23678,X904312333007_F_10,13210
4039,17218,X903112205010_G_6,17374
4040,25899,X907513220025_F_3,25922
4041,24001,X907513220004_C_5,24024
4042,19184,X903112223009_G_6,19700
4043,20138,X904312283001_G_7,7108
4044,16459,X903112201012_A_3,22273
4045,17877,X903112213005_H_1,18117
4046,19958,X903112229007_G_10,20067
4047,26455,X907513220031_F_12,26478
4048,19971,X903112229007_H_2,20080
4049,21092,X904312289004_G_8,8155
4050,25806,X907513220024_E_7,25829
4051,19276,X903112223010_G_5,19792
4052,16570,X903112205003_H_3,16726
4053,27339,X907513310022_A_6,29611
4054,17068,X903112205009_B_9,17224
4055,18988,X903112223007_F_7,19504
4056,25732,X907513220023_G_2,25755
4057,15722,X903112201004_B_10,22590
4058,25153,X907513220017_B_7,25176
4059,27041,X907513310018_H_11,29313
4060,18933,X903112223007_B_11,19449
4061,20266,X904312283003_C_1,7236
4062,26728,X907513310015_E_4,29000
4063,19997,X903112229008_B_5,20106
4064,26401,X907513220031_A_7,26424
4065,16534,X903112205003_E_12,16690
4066,15902,X903112201006_A_3,21624
4067,24049,X907513220004_G_6,24072
4068,18743,X903112223005_B_1,19259
4069,24653,X907513220011_G_9,24676
4070,18795,X903112223005_F_2,19311
4071,24580,X907513220011_A_12,24603
4072,25554,X907513220021_G_7,25577
4073,25871,X907513220025_C_9,25894
4074,16434,X903112201011_F_9,22156
4075,16742,X903112205005_F_9,16898
4076,19306,X903112223011_B_12,19822
4077,25073,X907513220016_C_9,25096
4078,19512,X903112229002_F_4,1767
4079,25677,X907513220023_B_6,25700
4080,22405,X904312296010_F_2,9493
4081,26544,X907513310013_E_8,28816
4082,24220,X907513220006_G_3,24243
4083,17444,X903112213001_C_10,17684
4084,23404,X904312333004_E_2,12936
4085,26446,X907513220031_E_4,26469
4086,16948,X903112205007_H_7,17104
4087,21533,X904312289011_A_10,21063
4088,21468,X904312289009_D_2,8625
4089,20320,X904312283003_G_9,7290
4090,26833,X907513310016_F_3,29105
4091,23485,X904312333005_D_4,13017
4092,21520,X904312289009_H_9,8677
4093,19854,X903112229006_F_11,19963
4094,24950,X907513220015_A_3,24973
4095,20846,X904312289002_A_6,7909
4096,24412,X907513220009_B_6,24435
4097,18575,X903112223003_C_6,18997
4098,27167,X907513310020_B_9,29439
4099,19899,X903112229007_B_10,20008
4100,19012,X903112223007_H_9,19528
4101,25009,X907513220015_F_3,25032
4102,17677,X903112213003_F_8,17917
4103,18823,X903112223005_H_8,19339
4104,20233,X904312283002_H_11,7203
4105,24231,X907513220006_H_3,24254
4106,20309,X904312283003_F_9,7279
4107,15940,X903112201006_D_6,21662
4108,20586,X904312283007_A_10,7649
4109,15687,X903112201003_F_9,22555
4110,18390,X903112223001_C_9,18812
4111,21631,X904312292001_D_10,22704
4112,22441,X904312303001_C_5,9529
4113,18039,X903112213007_E_8,18279
4114,23271,X904312333003_A_3,12710
4115,21486,X904312289009_E_8,8643
4116,27297,X907513310021_F_1,29569
4117,23618,X904312333007_A_10,13150
4118,22475,X904312303001_H_2,9563
4119,16398,X903112201011_C_9,22120
4120,24212,X907513220006_F_5,24235
4121,17736,X903112213004_C_9,17976
4122,16530,X903112205003_D_9,16686
4123,21921,X904312296004_A_5,8915
4124,27217,X907513310020_G_10,29489
4125,22552,X904312303003_A_1,9640
4126,17265,X903112205011_C_7,17421
4127,23749,X904312333008_D_11,13281
4128,24169,X907513220006_B_8,24192
4129,19093,X903112223008_G_9,19609
4130,17247,X903112205011_B_11,17403
4131,21976,X904312296004_G_6,8970
4132,17639,X903112213003_C_6,17879
4133,21262,X904312289006_G_8,8325
4134,24983,X907513220015_D_12,25006
4135,27020,X907513310018_F_2,29292
4136,17572,X903112213002_E_9,17812
4137,16407,X903112201011_D_6,22129
4138,19453,X903112229002_A_4,1708
4139,22494,X904312303002_B_3,9582
4140,27430,X907514049008_A_3,33036
4141,17969,X903112213006_G_9,18209
4142,25436,X907513220020_C_10,25459
4143,19292,X903112223011_A_10,19808
4144,23661,X904312333007_D_6,13193
4145,24710,X907513220012_D_8,24733
4146,24519,X907513220010_C_7,24542
4147,16862,X903112205007_A_2,17018
4148,15813,X903112201005_A_8,21535
4149,17406,X903112205012_G_8,17562
4150,26035,X907513220027_B_3,26058
4151,19136,X903112223009_C_5,19652
4152,23113,X904312333001_A_12,12552
4153,17108,X903112205009_F_12,17264
4154,22042,X904312296005_H_1,9036
4155,25091,X907513220016_E_3,25114
4156,24660,X907513220011_H_5,24683
4157,19963,X903112229007_G_5,20072
4158,19441,X903112229001_H_3,1696
4159,16798,X903112205006_C_8,16954
4160,21415,X904312289008_G_2,8572
4161,20783,X904312289001_D_11,7846
4162,17137,X903112205009_H_8,17293
4163,23256,X904312333002_G_5,12695
4164,23309,X904312333003_D_9,12748
4165,23656,X904312333007_D_12,13188
4166,19063,X903112223008_E_2,19579
4167,17460,X903112213001_D_3,17700
4168,26448,X907513220031_E_6,26471
4169,22706,X904312303005_C_10,9794
4170,24851,X907513220013_H_9,24874
4171,20143,X904312283001_H_11,7113
4172,17209,X903112205010_F_8,17365
4173,25726,X907513220023_F_7,25749
4174,25625,X907513220022_F_11,25648
4175,17824,X903112213005_C_3,18064
4176,25616,X907513220022_E_3,25639
4177,16977,X903112205008_C_11,17133
4178,18625,X903112223003_G_9,19047
4179,16897,X903112205007_D_2,17053
4180,24930,X907513220014_G_6,24953
4181,27377,X907513310022_D_8,29649
4182,22221,X904312296008_A_3,9309
4183,26271,X907513220029_F_3,26294
4184,20821,X904312289001_G_4,7884
4185,18351,X903112213010_H_6,18591
4186,22661,X904312303004_E_9,9749
4187,20187,X904312283002_D_11,7157
4188,19466,X903112229002_B_5,1721
4189,16321,X903112201010_E_12,22043
4190,20410,X904312283005_A_12,7473
4191,19443,X903112229001_H_5,1698
4192,23872,X907513220002_F_9,23895
4193,25327,X907513220019_A_7,25350
4194,22304,X904312296009_C_1,9392
4195,24535,X907513220010_E_11,24558
4196,19557,X903112229003_B_3,1812
4197,22547,X904312303002_H_2,9635
4198,26468,X907513220031_G_3,26491
4199,23266,X904312333003_A_1,12705
4200,17759,X903112213004_E_8,17999
4201,25246,X907513220018_B_7,25269
4202,27243,X907513310021_A_3,29515
4203,16190,X903112201009_B_1,21912
4204,17357,X903112205012_C_6,17513
4205,16904,X903112205007_D_9,17060
4206,27238,X907513310021_A_1,29510
4207,20867,X904312289002_C_4,7930
4208,22908,X904312303008_E_10,20217
4209,20571,X904312283006_G_6,7634
4210,20153,X904312283002_A_12,7123
4211,15915,X903112201006_B_5,21637
4212,17994,X903112213007_B_10,18234
4213,18861,X903112223006_D_1,19377
4214,26907,X907513310017_D_7,29179
4215,26934,X907513310017_G_1,29206
4216,27148,X907513310020_A_2,29420
4217,19129,X903112223009_C_1,19645
4218,21803,X904312296002_F_4,8797
4219,25192,X907513220017_F_1,25215
4220,18513,X903112223002_F_2,18935
4221,22920,X904312303008_F_10,20229
4222,23993,X907513220004_B_9,24016
4223,27105,X907513310019_E_5,29377
4224,21732,X904312296001_F_4,8726
4225,23398,X904312333004_D_7,12930
4226,23390,X904312333004_D_10,12922
4227,18048,X903112213007_F_6,18288
4228,17853,X903112213005_E_8,18093
4229,18948,X903112223007_C_3,19464
4230,15851,X903112201005_E_1,21573
4231,21671,X904312292001_G_7,22744
4232,21166,X904312289005_F_12,8229
4233,19007,X903112223007_H_4,19523
4234,18906,X903112223006_G_8,19422
4235,22197,X904312296007_G_11,9191
4236,18108,X903112213008_C_9,18348
4237,22550,X904312303002_H_8,9638
4238,18007,X903112213007_C_11,18247
4239,19107,X903112223009_A_11,19623
4240,17136,X903112205009_H_7,17292
4241,23806,X907513220001_E_12,23829
4242,17689,X903112213003_G_9,17929
4243,25228,X907513220018_A_12,25251
4244,16212,X903112201009_C_8,21934
4245,17271,X903112205011_D_12,17427
4246,26015,X907513220026_H_7,26038
4247,17090,X903112205009_D_7,17246
4248,21363,X904312289008_A_6,8520
4249,22355,X904312296009_H_6,9443
4250,17377,X903112205012_E_2,17533
4251,25139,X907513220017_A_5,25162
4252,16853,X903112205006_H_5,17009
4253,25689,X907513220023_C_6,25712
4254,26190,X907513220028_G_5,26213
4255,25811,X907513220024_F_11,25834
4256,23742,X904312333008_C_5,13274
4257,18753,X903112223005_B_8,19269
4258,19073,X903112223008_F_11,19589
4259,25277,X907513220018_E_2,25300
4260,19048,X903112223008_D_10,19564
4261,23222,X904312333002_C_5,12661
4262,18058,X903112213007_G_5,18298
4263,16447,X903112201011_H_10,22169
4264,17457,X903112213001_D_11,17697
4265,19076,X903112223008_F_3,19592
4266,24380,X907513220008_G_9,24403
4267,21923,X904312296004_A_9,8917
4268,26726,X907513310015_E_2,28998
4269,19791,X903112229005_H_9,2046
4270,18146,X903112213008_G_10,18386
4271,18563,X903112223003_B_6,18985
4272,20980,X904312289003_E_3,8043
4273,26723,X907513310015_E_10,28995
4274,17324,X903112205011_H_8,17480
4275,25838,X907513220024_H_6,25861
4276,18890,X903112223006_F_3,19406
4277,22633,X904312303004_C_11,9721
4278,24355,X907513220008_E_7,24378
4279,17114,X903112205009_F_7,17270
4280,25521,X907513220021_C_1,25544
4281,27305,X907513310021_F_6,29577
4282,25883,X907513220025_E_1,25906
4283,27433,X907514049008_A_6,33039
4284,24705,X907513220012_D_3,24728
4285,24213,X907513220006_F_6,24236
4286,20251,X904312283003_A_7,7221
4287,23887,X907513220002_H_5,23910
4288,19305,X903112223011_B_11,19821
4289,26908,X907513310017_D_8,29180
4290,23595,X904312333006_F_6,13127
4291,22602,X904312303003_H_11,9690
4292,22844,X904312303007_F_4,9932
4293,18018,X903112213007_D_10,18258
4294,19191,X903112223009_H_2,19707
4295,26235,X907513220029_C_3,26258
4296,21491,X904312289009_F_12,8648
4297,15909,X903112201006_B_10,21631
4298,17390,X903112205012_F_3,17546
4299,26656,X907513310014_G_3,28928
4300,25915,X907513220025_H_10,25938
4301,24245,X907513220007_A_5,24268
4302,16984,X903112205008_C_7,17140
4303,16358,X903112201010_H_5,22080
4304,23708,X904312333007_H_7,13240
4305,15711,X903112201004_A_11,22579
4306,19672,X903112229004_D_4,1927
4307,25053,X907513220016_B_12,25076
4308,19988,X903112229008_A_8,20097
4309,20937,X904312289003_A_5,8000
4310,25428,X907513220020_B_2,25451
4311,24577,X907513220011_A_1,24600
4312,16776,X903112205006_A_9,16932
4313,19654,X903112229004_B_8,1909
4314,21655,X904312292001_F_2,22728
4315,26771,X907513310016_A_12,29043
4316,24493,X907513220010_A_5,24516
4317,18599,X903112223003_E_6,19021
4318,27207,X907513310020_F_12,29479
4319,25559,X907513220021_H_11,25582
4320,21084,X904312289004_G_10,8147
4321,17202,X903112205010_F_12,17358
4322,22164,X904312296007_D_3,9158
4323,21141,X904312289005_D_11,8204
4324,18548,X903112223003_A_3,18970
4325,23405,X904312333004_E_3,12937
4326,18033,X903112213007_E_2,18273
4327,19662,X903112229004_C_5,1917
4328,18217,X903112213009_E_11,18457
4329,22519,X904312303002_E_10,9607
4330,16734,X903112205005_F_12,16890
4331,19469,X903112229002_B_8,1724
4332,18886,X903112223006_F_10,19402
4333,26040,X907513220027_B_8,26063
4334,20563,X904312283006_F_8,7626
4335,17694,X903112213003_H_3,17934
4336,16062,X903112201007_G_1,21784
4337,15837,X903112201005_C_8,21559
4338,24570,X907513220010_H_3,24593
4339,22885,X904312303008_C_11,20194
4340,17599,X903112213002_H_2,17839
4341,24941,X907513220014_H_6,24964
4342,18341,X903112213010_G_7,18581
4343,16887,X903112205007_C_4,17043
4344,18688,X903112223004_E_12,19110
4345,19695,X903112229004_F_3,1950
4346,19052,X903112223008_D_3,19568
4347,16842,X903112205006_G_5,16998
4348,16157,X903112201008_G_10,21879
4349,16458,X903112201012_A_2,22272
4350,21348,X904312289007_H_10,8505
4351,26967,X907513310018_A_9,29239
4352,24926,X907513220014_G_2,24949
4353,24251,X907513220007_B_3,24274
4354,20098,X904312283001_D_12,7068
4355,21672,X904312292001_G_8,22745
4356,15791,X903112201004_G_9,22659
4357,16352,X903112201010_H_1,22074
4358,21991,X904312296005_A_6,8985
4359,18087,X903112213008_B_11,18327
4360,16383,X903112201011_B_6,22105
4361,25269,X907513220018_D_6,25292
4362,16273,X903112201010_A_11,21995
4363,17199,X903112205010_F_1,17355
4364,21782,X904312296002_C_9,8776
4365,17099,X903112205009_E_4,17255
4366,21750,X904312296001_H_6,8744
4367,19576,X903112229003_D_1,1831
4368,24076,X907513220005_B_12,24099
4369,26294,X907513220029_H_4,26317
4370,17595,X903112213002_G_9,17835
4371,25782,X907513220024_C_7,25805
4372,16347,X903112201010_G_5,22069
4373,22454,X904312303001_E_3,9542
4374,21314,X904312289007_D_8,8471
4375,26923,X907513310017_F_10,29195
4376,17652,X903112213003_D_7,17892
4377,19057,X903112223008_D_8,19573
4378,21571,X904312289014_E_5,21024
4379,20167,X904312283002_B_3,7137
4380,23044,X904312303009_H_8,20353
4381,26501,X907513310013_B_12,28773
4382,23016,X904312303009_F_2,20325
4383,26570,X907513310013_H_10,28842
4384,21522,X904312289010_A_4,21052
4385,20275,X904312283003_C_9,7245
4386,24875,X907513220014_C_1,24898
4387,17084,X903112205009_D_12,17240
4388,26252,X907513220029_D_8,26275
4389,17535,X903112213002_B_8,17775
4390,23011,X904312303009_E_9,20320
4391,16558,X903112205003_G_2,16714
4392,19133,X903112223009_C_2,19649
4393,24517,X907513220010_C_5,24540
4394,23796,X904312333008_H_11,13328
4395,24541,X907513220010_E_6,24564
4396,17851,X903112213005_E_6,18091
4397,16241,X903112201009_F_12,21963
4398,25305,X907513220018_G_8,25328
4399,16408,X903112201011_D_7,22130
4400,21692,X904312296001_A_7,8686
4401,16168,X903112201008_H_10,21890
4402,26041,X907513220027_B_9,26064
4403,23594,X904312333006_F_5,13126
4404,17607,X903112213003_A_1,17847
4405,24397,X907513220009_A_3,24420
4406,21861,X904312296003_D_11,8855
4407,22712,X904312303005_C_9,9800
4408,24852,X907513220014_A_1,24875
4409,23523,X904312333005_G_9,13055
4410,22073,X904312296006_C_11,9067
4411,19728,X903112229005_A_4,1983
4412,23505,X904312333005_F_12,13037
4413,19240,X903112223010_D_3,19756
4414,23511,X904312333005_F_8,13043
4415,26473,X907513220031_G_8,26496
4416,24352,X907513220008_E_4,24375
4417,16103,X903112201008_B_5,21825
4418,24063,X907513220005_A_1,24086
4419,19663,X903112229004_C_6,1918
4420,26868,X907513310017_A_4,29140
4421,26685,X907513310015_A_9,28957
4422,19991,X903112229008_B_10,20100
4423,18726,X903112223004_H_5,19148
4424,19540,X903112229003_A_1,1795
4425,27327,X907513310021_H_6,29599
4426,19738,X903112229005_B_7,1993
4427,24096,X907513220005_C_9,24119
4428,22105,X904312296006_F_11,9099
4429,24655,X907513220011_H_10,24678
4430,22154,X904312296007_C_5,9148
4431,22976,X904312303009_C_1,20285
4432,26274,X907513220029_F_6,26297
4433,25780,X907513220024_C_5,25803
4434,23042,X904312303009_H_6,20351
4435,25986,X907513220026_F_11,26009
4436,24381,X907513220008_H_1,24404
4437,25626,X907513220022_F_12,25649
4438,16539,X903112205003_E_6,16695
4439,25884,X907513220025_E_10,25907
4440,19216,X903112223010_B_3,19732
4441,24501,X907513220010_B_12,24524
4442,20054,X903112229008_H_5,20163
4443,21112,X904312289005_A_5,8175
4444,19051,X903112223008_D_2,19567
4445,22667,X904312303004_F_4,9755
